Time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
7.872,11,43,30,-27,-9,35,130,273,476,452,-21,-6
7.874,14,47,30,-30,-8,37,117,248,444,434,-9,1
7.876,17,50,30,-35,-6,39,105,226,414,414,0,11
7.878,21,52,29,-37,-4,40,94,203,387,397,6,19
7.88,22,53,29,-39,-3,40,82,182,359,379,14,26
7.882,24,53,27,-39,-1,40,74,161,333,361,21,32
7.884,24,53,27,-40,-1,40,65,143,309,343,27,39
7.886,22,53,29,-39,-3,40,58,125,284,325,30,43
7.888,21,50,27,-35,-3,39,50,109,262,307,34,48
7.89,19,48,27,-35,-3,37,43,94,239,289,35,52
7.892,21,48,26,-35,-3,37,37,79,218,273,37,56
7.894,21,48,26,-35,-3,37,32,65,198,257,39,60
7.896,21,48,26,-35,-1,37,27,53,179,240,39,61
7.898,22,50,26,-37,-1,37,22,42,162,226,40,65
7.9,22,50,26,-37,0,37,19,32,146,213,40,66
7.902,22,50,24,-37,0,37,16,22,130,200,40,68
7.904,24,48,22,-37,0,35,14,14,117,187,39,68
7.906,26,48,21,-37,0,34,11,6,104,175,37,66
7.908,26,48,19,-37,1,34,9,0,92,164,35,66
7.91,26,45,17,-37,1,30,9,-3,82,152,34,63
7.912,24,42,16,-34,1,27,8,-9,71,141,30,58
7.914,21,37,14,-29,1,24,6,-14,63,130,27,55
7.916,19,34,11,-27,1,22,4,-19,55,120,24,50
7.918,21,32,9,-27,3,21,3,-21,48,112,22,47
7.92,21,30,9,-26,3,19,3,-24,43,104,21,45
7.922,19,29,8,-24,3,17,3,-26,39,97,17,42
7.924,16,26,8,-21,1,16,3,-27,35,92,14,39
7.926,13,22,8,-19,0,14,4,-27,34,89,13,37
7.928,11,21,8,-16,0,14,4,-27,32,84,11,35
7.93,8,17,8,-13,0,13,4,-27,30,81,8,32
7.932,4,14,6,-9,-1,11,4,-27,27,76,3,29
7.934,1,11,6,-8,-1,9,4,-27,26,73,0,26
7.936,1,9,6,-6,-3,9,4,-26,26,69,0,24
7.938,0,8,6,-4,-3,8,6,-26,24,66,-3,22
7.94,0,8,4,-4,-1,8,6,-24,22,65,-4,21
7.942,0,6,4,-3,-1,6,8,-24,21,63,-6,19
7.944,0,6,3,-3,-1,4,8,-24,21,61,-8,17
7.946,0,6,3,-3,-1,4,9,-24,21,61,-11,16
7.948,0,4,3,-3,-1,4,9,-22,19,60,-13,14
7.95,0,4,3,-3,-1,4,11,-22,19,60,-14,13
7.952,0,4,3,-3,-1,4,13,-21,21,60,-17,11
7.954,0,3,3,-1,-1,3,14,-21,21,61,-17,11
7.956,0,3,3,-1,-1,3,14,-21,21,61,-19,9
7.958,0,3,3,-1,-1,3,16,-19,21,63,-21,8
7.96,1,6,3,-4,0,4,17,-17,22,65,-21,6
7.962,4,9,3,-8,0,6,19,-16,26,68,-21,6
7.964,6,11,3,-9,0,8,19,-14,27,69,-21,6
7.966,8,13,3,-11,0,9,21,-13,29,71,-21,6
7.968,6,13,3,-11,0,9,21,-13,30,71,-22,4
7.97,4,11,3,-9,0,8,21,-13,32,69,-26,3
7.972,3,9,4,-6,-1,8,19,-13,32,69,-27,1
7.974,1,8,4,-4,-1,8,19,-14,32,69,-29,0
7.976,0,6,4,-3,-3,6,17,-14,32,69,-30,0
7.978,0,4,4,-1,-3,6,19,-14,32,71,-32,-1
7.98,-1,3,4,-1,-4,6,19,-13,32,73,-32,-1
7.982,-3,3,6,0,-4,4,19,-11,34,74,-34,-3
7.984,-6,0,6,1,-8,4,21,-11,34,76,-35,-4
7.986,-9,-1,6,4,-9,1,19,-11,34,78,-35,-6
7.988,-13,-4,4,8,-9,0,21,-11,35,78,-37,-8
7.99,-13,-6,4,8,-9,0,21,-9,35,79,-37,-9
7.992,-13,-6,4,9,-9,0,21,-9,37,81,-37,-11
7.994,-14,-6,4,9,-9,0,22,-9,39,81,-37,-13
7.996,-14,-6,4,9,-9,0,22,-8,39,82,-37,-13
7.998,-13,-6,4,9,-9,0,22,-8,40,82,-37,-14
8.0,-11,-4,4,8,-9,0,22,-8,42,84,-35,-16
8.002,-9,-1,4,4,-8,0,24,-6,43,86,-35,-16
8.004,-6,0,4,1,-6,1,27,-3,47,87,-34,-16
8.006,-4,0,4,0,-6,3,29,-1,50,91,-32,-16
8.008,-4,0,3,0,-4,3,29,0,52,91,-32,-16
8.01,-6,0,3,1,-6,1,29,0,53,91,-32,-16
8.012,-6,0,4,3,-6,1,29,0,53,91,-34,-17
8.014,-8,0,4,3,-6,1,27,0,53,91,-34,-17
8.016,-8,-1,4,3,-8,1,26,0,53,91,-35,-17
8.018,-8,-1,3,3,-6,1,26,0,53,91,-35,-17
8.02,-4,0,3,1,-6,3,26,1,55,91,-35,-17
8.022,-1,1,3,0,-4,3,27,4,56,92,-35,-17
8.024,-1,3,4,-1,-4,4,29,6,56,94,-35,-17
8.026,0,4,4,-1,-4,6,29,6,58,94,-35,-17
8.028,0,8,6,-3,-4,8,30,6,58,96,-37,-17
8.03,0,9,8,-6,-3,9,32,8,58,96,-37,-16
8.032,0,9,8,-6,-4,9,34,6,58,97,-39,-16
8.034,0,9,8,-4,-4,9,32,6,56,96,-39,-16
8.036,0,9,8,-4,-4,9,32,4,56,96,-39,-16
8.038,0,9,9,-4,-4,9,30,4,55,96,-39,-16
8.04,0,9,9,-4,-6,9,30,3,55,94,-37,-16
8.042,-3,8,9,-1,-8,9,30,3,55,94,-37,-17
8.044,-6,4,11,0,-9,8,29,3,55,94,-37,-16
8.046,-11,1,13,3,-14,8,29,3,55,94,-37,-16
8.048,-14,1,14,4,-16,8,29,3,55,92,-35,-16
8.05,-13,3,16,1,-16,9,29,3,55,94,-32,-14
8.052,-9,6,16,0,-14,11,30,4,55,94,-30,-11
8.054,-6,9,16,-1,-11,13,30,4,55,94,-27,-9
8.056,-3,13,16,-4,-9,14,30,4,55,94,-26,-8
8.058,0,14,14,-6,-8,16,29,4,55,94,-24,-6
8.06,0,16,14,-8,-8,16,27,3,55,94,-24,-4
8.062,-1,14,14,-6,-9,14,24,3,55,94,-24,-6
8.064,-3,11,14,-3,-9,14,22,1,53,94,-24,-6
8.066,-4,9,16,-1,-11,13,21,0,53,94,-26,-9
8.068,-6,8,16,0,-13,13,21,0,52,92,-26,-11
8.07,-8,6,14,0,-13,11,21,-1,50,91,-27,-13
8.072,-9,4,13,0,-13,9,19,-3,48,89,-29,-16
8.074,-8,4,13,0,-11,9,19,-4,47,87,-30,-16
8.076,-6,4,11,0,-9,8,19,-6,45,84,-30,-17
8.078,-4,4,9,0,-9,8,19,-8,43,82,-30,-17
8.08,-4,4,9,0,-8,8,17,-9,42,81,-30,-17
8.082,-3,6,9,-1,-8,8,17,-9,42,79,-29,-17
8.084,-3,6,9,-1,-8,8,17,-9,40,78,-29,-17
8.086,-3,4,9,0,-8,8,17,-8,40,76,-29,-17
8.088,-3,4,8,0,-6,6,17,-8,40,74,-30,-17
8.09,-3,4,8,0,-6,6,16,-8,40,73,-30,-17
8.092,-3,4,8,-1,-6,8,16,-8,40,73,-32,-17
8.094,-3,4,9,0,-8,8,16,-8,40,73,-32,-17
8.096,-4,4,9,0,-8,8,16,-6,40,73,-32,-17
8.098,-6,4,11,0,-9,9,16,-6,40,71,-32,-17
8.1,-6,6,13,0,-11,9,16,-4,40,71,-34,-17
8.102,-4,8,13,0,-9,11,17,-4,42,71,-34,-17
8.104,-3,9,14,-3,-9,13,17,-4,42,71,-32,-17
8.106,-1,11,14,-4,-9,14,19,-3,42,71,-32,-17
8.108,0,13,14,-6,-8,14,19,-3,42,71,-32,-17
8.11,0,16,14,-8,-8,16,21,-1,42,71,-30,-16
8.112,1,17,14,-11,-6,17,22,-1,42,69,-30,-16
8.114,3,17,14,-11,-6,17,24,-1,40,68,-30,-16
8.116,1,16,13,-9,-4,14,22,-1,39,66,-34,-17
8.118,0,13,11,-6,-4,13,22,-1,35,63,-35,-19
8.12,0,9,9,-4,-6,11,21,-1,34,61,-37,-19
8.122,-1,6,9,-1,-6,8,21,-1,32,60,-37,-21
8.124,-6,1,8,0,-8,6,21,-1,32,58,-39,-22
8.126,-9,0,8,3,-9,4,19,-1,30,58,-39,-22
8.128,-13,-1,9,6,-11,3,19,0,30,58,-39,-24
8.13,-16,-3,9,9,-13,1,19,0,30,56,-39,-24
8.132,-17,-6,9,11,-14,1,19,0,32,56,-40,-26
8.134,-19,-6,11,11,-16,1,21,1,32,55,-40,-26
8.136,-19,-4,11,11,-16,3,22,1,32,53,-40,-26
8.138,-19,-4,13,11,-16,3,26,1,32,53,-42,-26
8.14,-19,-4,13,11,-16,3,27,1,34,53,-42,-26
8.142,-19,-4,13,11,-16,4,29,3,35,53,-43,-26
8.144,-19,-4,13,11,-16,3,29,3,37,53,-45,-26
8.146,-19,-4,11,11,-16,3,30,4,37,53,-47,-26
8.148,-17,-4,11,11,-16,3,32,4,39,53,-48,-26
8.15,-16,-3,11,9,-14,3,34,6,40,53,-48,-24
8.152,-14,-1,11,6,-14,4,35,8,40,53,-48,-24
8.154,-13,0,11,6,-13,4,37,9,42,53,-48,-24
8.156,-11,0,11,4,-13,4,37,9,40,52,-48,-26
8.158,-11,0,9,4,-11,4,37,9,40,52,-48,-26
8.16,-11,0,9,4,-11,3,37,9,40,50,-48,-27
8.162,-11,-1,8,4,-11,3,37,9,40,50,-48,-29
8.164,-9,0,8,4,-11,3,39,11,42,50,-48,-27
8.166,-8,0,9,1,-9,4,40,13,42,52,-47,-27
8.168,-8,1,9,1,-9,6,42,14,43,52,-47,-26
8.17,-6,1,9,0,-9,6,43,16,43,52,-45,-26
8.172,-6,3,9,0,-9,8,43,16,43,53,-45,-24
8.174,-4,4,9,0,-8,8,45,17,43,53,-43,-22
8.176,-6,3,9,0,-9,6,43,16,43,53,-43,-22
8.178,-8,1,9,1,-9,6,43,14,42,52,-43,-22
8.18,-9,0,9,1,-11,6,42,14,42,52,-43,-22
8.182,-11,0,11,3,-13,6,42,14,42,52,-42,-24
8.184,-13,0,13,4,-14,6,42,14,42,52,-42,-24
8.186,-14,0,14,4,-14,8,42,14,42,52,-42,-24
8.188,-13,1,16,3,-14,9,43,16,42,52,-42,-24
8.19,-13,3,16,1,-14,11,45,16,43,52,-42,-24
8.192,-11,3,16,1,-14,11,43,17,42,52,-42,-26
8.194,-11,3,14,1,-14,9,43,19,42,50,-43,-27
8.196,-11,1,13,1,-13,8,42,19,40,48,-45,-29
8.198,-11,1,13,3,-13,8,42,17,39,47,-45,-29
8.2,-11,0,11,3,-11,6,40,17,39,47,-45,-29
8.202,-9,1,11,1,-11,6,40,17,40,47,-43,-27
8.204,-6,3,9,0,-9,8,42,19,42,48,-42,-27
8.206,-3,6,9,0,-8,8,42,19,43,50,-40,-26
8.208,-3,6,9,-1,-6,8,43,19,45,50,-40,-24
8.21,-4,4,9,0,-8,8,43,19,43,48,-40,-26
8.212,-8,3,9,0,-9,6,42,17,42,47,-40,-26
8.214,-9,1,11,1,-11,6,42,17,40,43,-42,-27
8.216,-9,0,11,3,-11,6,40,16,40,43,-42,-27
8.218,-11,0,11,3,-11,6,40,17,40,43,-42,-27
8.22,-11,0,11,4,-13,6,40,17,42,43,-40,-29
8.222,-13,0,11,4,-13,6,40,17,42,43,-40,-29
8.224,-13,0,11,4,-13,4,39,19,43,43,-40,-29
8.226,-11,0,9,4,-13,4,39,19,45,45,-39,-30
8.228,-11,0,9,4,-11,4,39,21,47,45,-39,-30
8.23,-11,-1,8,4,-11,3,39,21,47,45,-40,-30
8.232,-13,-3,8,6,-11,1,39,21,47,43,-42,-32
8.234,-14,-4,6,8,-11,0,39,19,45,42,-43,-34
8.236,-14,-6,6,9,-11,0,39,19,45,40,-45,-34
8.238,-16,-8,4,11,-13,0,39,19,45,40,-47,-34
8.24,-19,-11,6,14,-14,0,39,19,45,40,-47,-34
8.242,-22,-13,8,16,-16,0,39,19,45,42,-48,-34
8.244,-24,-13,9,17,-17,0,39,21,48,43,-48,-34
8.246,-24,-11,11,17,-19,0,40,22,50,45,-47,-34
8.248,-22,-8,13,14,-19,1,42,26,53,47,-47,-34
8.25,-21,-4,13,11,-16,3,43,27,55,48,-47,-34
8.252,-16,0,13,8,-14,4,45,30,58,50,-47,-32
8.254,-11,0,13,3,-13,6,48,32,60,52,-47,-30
8.256,-9,3,13,1,-11,8,48,34,60,52,-47,-30
8.258,-9,3,13,1,-11,8,48,34,61,53,-47,-29
8.26,-8,4,13,0,-11,9,50,34,63,55,-45,-27
8.262,-8,4,13,0,-9,9,50,35,65,56,-45,-27
8.264,-8,4,13,0,-11,9,50,35,66,58,-43,-27
8.266,-8,4,14,0,-11,9,48,37,68,58,-43,-27
8.268,-8,4,14,0,-11,11,48,39,69,60,-42,-27
8.27,-9,4,14,0,-13,11,48,40,69,60,-42,-27
8.272,-13,3,14,1,-13,9,48,40,69,60,-42,-27
8.274,-14,0,16,4,-14,9,48,40,71,60,-42,-29
8.276,-17,0,16,6,-16,8,48,40,71,61,-42,-29
8.278,-19,0,17,9,-19,8,50,40,71,61,-43,-30
8.28,-22,-3,17,11,-21,6,50,40,71,61,-45,-30
8.282,-22,-3,17,13,-21,6,50,40,73,63,-47,-30
8.284,-22,-3,17,13,-21,6,52,43,74,63,-47,-32
8.286,-22,-3,17,11,-21,6,53,45,78,65,-47,-32
8.288,-22,-3,16,13,-19,6,55,48,79,66,-48,-32
8.29,-22,-4,16,13,-19,4,55,50,81,66,-48,-32
8.292,-22,-4,16,13,-19,4,56,52,81,66,-48,-32
8.294,-22,-4,16,13,-19,4,56,50,81,66,-48,-32
8.296,-21,-3,16,11,-19,4,56,50,81,66,-48,-32
8.298,-19,-1,16,9,-17,6,56,50,81,66,-47,-32
8.3,-19,-1,16,9,-17,6,56,50,81,66,-47,-32
8.302,-17,0,16,8,-17,8,56,52,82,68,-43,-32
8.304,-16,0,17,6,-17,9,58,55,84,71,-42,-30
8.306,-16,1,17,4,-17,9,58,56,84,73,-40,-30
8.308,-16,1,19,4,-17,11,60,58,86,74,-39,-30
8.31,-16,1,19,4,-19,11,60,60,86,76,-37,-30
8.312,-17,3,21,4,-19,13,61,60,86,78,-35,-30
8.314,-17,3,21,4,-19,13,60,60,84,76,-34,-32
8.316,-21,0,22,8,-22,11,58,58,84,76,-34,-34
8.318,-24,0,22,11,-24,11,55,58,84,74,-34,-34
8.32,-24,0,24,9,-24,13,55,58,86,76,-34,-34
8.322,-22,1,24,8,-22,14,56,60,89,78,-30,-32
8.324,-19,4,24,4,-21,16,58,63,92,81,-30,-30
8.326,-17,6,24,3,-21,16,60,65,96,82,-29,-30
8.328,-16,8,24,1,-19,16,60,66,97,84,-30,-30
8.33,-14,8,22,0,-17,16,60,68,97,84,-30,-30
8.332,-13,8,21,1,-16,14,60,68,97,84,-32,-32
8.334,-14,6,19,1,-16,13,60,68,96,82,-34,-34
8.336,-14,4,21,3,-17,13,60,68,96,82,-34,-34
8.338,-16,4,21,3,-19,14,61,68,96,82,-32,-34
8.34,-16,6,24,3,-19,16,61,69,96,86,-30,-34
8.342,-16,9,26,1,-21,19,65,73,100,91,-26,-32
8.344,-14,16,30,0,-22,24,68,76,105,97,-21,-29
8.346,-13,22,37,-4,-26,30,71,81,112,104,-16,-26
8.348,-13,30,43,-8,-27,37,74,86,118,110,-11,-24
8.35,-11,37,48,-11,-30,43,76,89,125,115,-9,-21
8.352,-9,42,53,-16,-30,48,78,92,130,118,-8,-19
8.354,-6,48,56,-19,-32,53,81,96,135,122,-6,-19
8.356,-6,53,60,-22,-32,56,82,99,139,125,-3,-17
8.358,-6,56,63,-24,-34,60,84,102,144,126,-1,-16
8.36,-6,58,66,-26,-37,63,87,105,149,130,0,-14
8.362,-8,60,68,-26,-39,65,89,112,156,133,0,-13
8.364,-11,60,71,-24,-42,65,92,118,162,138,1,-11
8.366,-14,58,74,-22,-45,66,94,123,167,141,3,-11
8.368,-16,61,78,-22,-47,69,97,130,174,146,4,-9
8.37,-13,68,82,-27,-48,74,102,138,182,152,9,-6
8.372,-8,76,86,-34,-48,81,105,144,190,157,14,-1
8.374,-4,84,91,-39,-47,87,109,149,195,162,19,0
8.376,0,92,94,-45,-47,92,110,151,198,165,22,3
8.378,0,99,97,-50,-47,97,109,149,200,167,26,4
8.38,1,102,100,-52,-48,100,104,144,198,169,29,6
8.382,1,105,102,-53,-48,104,99,136,195,167,30,6
8.384,0,105,102,-53,-50,104,92,128,188,165,30,6
8.386,0,102,102,-50,-50,102,86,118,182,162,29,4
8.388,-1,97,99,-47,-50,97,79,107,172,156,24,0
8.39,-4,89,94,-40,-50,91,73,97,162,148,19,-1
8.392,-9,78,87,-34,-48,82,66,87,152,138,13,-6
8.394,-14,68,81,-26,-48,74,61,81,143,130,4,-13
8.396,-16,58,74,-21,-45,66,56,74,136,122,1,-16
8.398,-14,53,68,-19,-42,61,53,71,131,117,0,-19
8.4,-14,48,63,-16,-39,55,52,69,130,113,-3,-22
8.402,-13,43,56,-16,-34,50,50,69,126,110,-4,-24
8.404,-9,39,50,-14,-30,43,48,69,126,109,-6,-26
8.406,-9,30,40,-9,-26,35,45,69,123,107,-8,-27
8.408,-11,19,32,-3,-21,26,42,68,122,104,-13,-30
8.41,-14,8,22,1,-17,14,39,68,118,100,-16,-35
8.412,-16,-1,13,8,-14,4,35,66,115,96,-21,-39
8.414,-17,-13,3,14,-11,-3,32,65,112,92,-24,-42
8.416,-19,-24,-3,21,-8,-13,29,61,109,89,-29,-45
8.418,-21,-32,-11,26,-3,-22,27,61,105,86,-32,-48
8.42,-19,-39,-19,29,0,-29,26,61,104,86,-34,-50
8.422,-17,-43,-26,29,1,-34,26,61,104,86,-34,-52
8.424,-14,-47,-30,30,6,-39,27,63,104,86,-35,-52
8.426,-14,-48,-34,30,8,-42,27,63,105,87,-34,-50
8.428,-13,-50,-37,30,9,-43,29,63,105,89,-34,-50
8.43,-9,-50,-40,29,13,-45,29,65,107,92,-32,-48
8.432,-8,-52,-42,29,14,-47,30,66,109,94,-32,-47
8.434,-8,-55,-45,29,17,-50,30,66,109,94,-32,-47
8.436,-6,-56,-50,30,19,-53,30,66,107,92,-32,-47
8.438,-6,-58,-53,30,21,-55,30,68,107,92,-32,-48
8.44,-4,-60,-55,32,22,-58,30,68,107,91,-32,-48
8.442,-6,-63,-55,32,22,-58,30,68,107,91,-34,-50
8.444,-8,-63,-55,34,21,-58,30,68,109,89,-34,-53
8.446,-9,-61,-52,35,19,-56,32,68,109,91,-34,-53
8.448,-11,-58,-47,34,16,-52,35,69,110,91,-34,-55
8.45,-13,-53,-40,32,13,-47,39,69,112,91,-34,-56
8.452,-14,-50,-34,32,8,-42,43,71,112,91,-34,-58
8.454,-17,-45,-27,30,3,-37,47,73,112,91,-34,-58
8.456,-22,-45,-21,32,0,-32,50,73,112,91,-34,-60
8.458,-27,-45,-16,35,-4,-30,53,73,113,91,-34,-61
8.46,-32,-45,-13,37,-8,-27,56,74,113,92,-34,-63
8.462,-35,-45,-8,39,-11,-26,60,78,117,96,-30,-63
8.464,-37,-45,-6,40,-14,-26,61,79,118,99,-29,-63
8.466,-39,-45,-4,40,-14,-24,65,82,122,102,-26,-63
8.468,-37,-43,-6,39,-14,-24,66,86,123,105,-24,-63
8.47,-34,-42,-8,37,-11,-26,66,87,125,107,-22,-61
8.472,-30,-42,-9,35,-9,-26,68,89,126,107,-22,-61
8.474,-29,-42,-9,34,-8,-26,68,89,126,107,-21,-60
8.476,-29,-42,-11,34,-8,-26,69,89,125,107,-22,-60
8.478,-29,-40,-9,34,-8,-26,69,87,125,107,-22,-60
8.48,-27,-37,-9,30,-8,-22,69,87,125,107,-21,-60
8.482,-24,-34,-8,27,-6,-21,71,87,126,109,-19,-58
8.484,-22,-30,-6,26,-6,-17,73,89,128,110,-17,-56
8.486,-24,-29,-4,26,-8,-16,73,91,130,110,-16,-56
8.488,-26,-27,-1,26,-11,-14,74,91,130,112,-16,-55
8.49,-27,-27,0,26,-13,-13,76,91,128,112,-16,-55
8.492,-30,-27,1,27,-16,-11,76,89,126,110,-17,-55
8.494,-32,-29,1,29,-17,-11,76,87,125,110,-19,-55
8.496,-34,-29,1,30,-17,-11,76,87,123,109,-21,-56
8.498,-34,-30,1,30,-17,-13,76,86,122,110,-22,-56
8.5,-35,-30,1,32,-17,-13,76,84,122,110,-22,-56
8.502,-34,-30,1,32,-17,-13,74,84,122,112,-22,-55
8.504,-32,-29,0,30,-16,-13,76,86,123,115,-22,-55
8.506,-30,-27,0,29,-16,-13,76,87,125,117,-21,-53
8.508,-29,-27,0,27,-14,-13,76,89,125,120,-19,-52
8.51,-29,-27,0,27,-14,-13,76,89,125,120,-19,-52
8.512,-29,-27,0,27,-14,-13,76,89,123,120,-19,-52
8.514,-29,-27,0,27,-14,-13,74,87,122,118,-21,-52
8.516,-29,-26,0,26,-14,-11,74,86,118,117,-22,-52
8.518,-27,-24,0,24,-14,-11,74,84,118,117,-22,-52
8.52,-27,-24,0,24,-13,-9,74,84,117,115,-24,-52
8.522,-27,-22,1,24,-14,-9,76,86,117,115,-24,-52
8.524,-27,-22,3,22,-14,-8,78,91,118,117,-22,-52
8.526,-27,-22,3,24,-14,-8,82,97,122,118,-22,-52
8.528,-27,-22,3,24,-14,-8,91,112,130,122,-21,-52
8.53,-27,-22,3,24,-14,-8,102,136,144,128,-19,-52
8.532,-29,-22,3,24,-16,-8,118,164,161,133,-17,-53
8.534,-30,-24,4,27,-17,-8,133,182,172,138,-17,-53
8.536,-34,-26,6,29,-19,-8,139,185,172,139,-17,-55
8.538,-35,-22,9,27,-22,-6,138,161,154,138,-17,-53
8.54,-34,-17,14,24,-24,0,122,109,118,136,-13,-50
8.542,-30,-9,19,19,-26,3,91,29,66,135,-6,-42
8.544,-27,-1,24,13,-26,9,42,-71,3,138,3,-30
8.546,-19,8,27,3,-24,17,-24,-200,-71,148,22,-13
8.548,-8,26,34,-8,-21,29,-118,-359,-167,167,53,11
8.55,4,50,43,-29,-17,47,-239,-554,-291,190,94,45
8.552,27,82,53,-56,-11,68,-382,-781,-447,213,146,91
8.554,55,122,65,-89,-3,94,-546,-1031,-641,224,206,143
8.556,87,165,76,-128,3,122,-729,-1308,-882,218,271,203
8.558,120,213,89,-167,13,151,-932,-1619,-1176,182,343,271
8.56,154,260,102,-208,24,182,-1158,-1962,-1524,118,416,346
8.562,190,307,115,-250,35,211,-1402,-2333,-1918,24,494,429
8.564,226,353,125,-291,48,239,-1655,-2716,-2341,-92,572,519
8.566,263,401,135,-333,63,268,-1899,-3088,-2771,-231,654,611
8.568,304,454,146,-379,76,301,-2118,-3425,-3179,-382,737,706
8.57,344,510,161,-429,89,336,-2305,-3711,-3552,-538,823,803
8.572,388,569,179,-481,104,374,-2457,-3938,-3873,-698,909,899
8.574,432,628,192,-532,118,410,-2571,-4104,-4139,-864,992,992
8.576,473,676,201,-576,133,439,-2647,-4209,-4353,-1041,1064,1077
8.578,506,714,205,-610,148,460,-2685,-4255,-4514,-1241,1114,1144
8.58,533,735,201,-634,164,468,-2686,-4248,-4624,-1471,1139,1192
8.582,550,742,192,-646,177,467,-2657,-4200,-4693,-1724,1134,1222
8.584,558,735,177,-647,188,455,-2605,-4118,-4724,-1993,1104,1233
8.586,559,719,157,-639,198,437,-2535,-4017,-4722,-2262,1054,1233
8.588,554,693,136,-624,208,414,-2457,-3907,-4694,-2519,987,1220
8.59,546,660,113,-603,214,387,-2375,-3794,-4647,-2755,911,1200
8.592,532,626,91,-580,219,359,-2292,-3684,-4580,-2958,829,1176
8.594,517,590,69,-554,222,330,-2211,-3575,-4499,-3124,746,1150
8.596,502,553,48,-528,224,301,-2133,-3469,-4405,-3249,665,1122
8.598,484,517,30,-501,226,273,-2056,-3368,-4301,-3334,590,1096
8.6,468,481,11,-475,226,247,-1985,-3269,-4185,-3373,528,1075
8.602,454,447,-4,-452,229,219,-1913,-3168,-4055,-3362,484,1062
8.604,444,416,-26,-431,234,193,-1842,-3061,-3908,-3298,465,1056
8.606,437,388,-48,-414,242,169,-1768,-2948,-3749,-3192,467,1057
8.608,434,364,-69,-400,252,144,-1697,-2831,-3578,-3052,488,1069
8.61,432,338,-92,-387,263,122,-1625,-2707,-3399,-2890,524,1083
8.612,431,312,-118,-372,275,96,-1554,-2580,-3213,-2716,564,1101
8.614,427,281,-146,-356,288,65,-1480,-2445,-3026,-2533,605,1119
8.616,426,248,-177,-338,301,34,-1406,-2305,-2836,-2349,644,1135
8.618,424,216,-208,-322,315,3,-1327,-2162,-2646,-2169,678,1148
8.62,421,182,-237,-302,328,-26,-1249,-2017,-2457,-1996,703,1155
8.622,414,148,-265,-283,340,-56,-1171,-1873,-2275,-1837,711,1152
8.624,406,113,-291,-262,348,-86,-1091,-1729,-2100,-1694,703,1135
8.626,395,81,-314,-239,354,-113,-1012,-1593,-1936,-1568,678,1109
8.628,380,47,-331,-214,356,-141,-934,-1461,-1781,-1459,637,1074
8.63,361,11,-349,-187,356,-167,-857,-1332,-1633,-1363,585,1028
8.632,341,-26,-369,-157,354,-196,-777,-1202,-1489,-1270,522,973
8.634,320,-68,-390,-125,354,-227,-698,-1067,-1337,-1176,450,906
8.636,299,-115,-416,-91,358,-265,-613,-925,-1181,-1074,371,829
8.638,278,-167,-447,-55,362,-305,-528,-779,-1018,-965,288,743
8.64,257,-221,-481,-17,367,-349,-442,-629,-854,-852,203,650
8.642,235,-273,-512,16,374,-392,-358,-484,-694,-742,120,553
8.644,216,-320,-540,50,377,-429,-276,-348,-545,-634,40,454
8.646,195,-361,-558,79,375,-458,-203,-222,-405,-535,-27,358
8.648,174,-392,-567,107,369,-478,-133,-109,-279,-442,-87,265
8.65,149,-411,-563,128,356,-486,-71,-8,-169,-359,-136,179
8.652,123,-418,-543,144,333,-480,-16,76,-69,-284,-174,99
8.654,97,-410,-509,154,302,-458,30,151,13,-216,-198,30
8.656,71,-388,-462,156,265,-424,76,214,89,-156,-209,-24
8.658,45,-358,-405,152,226,-380,117,268,156,-102,-213,-73
8.66,21,-325,-346,149,183,-335,151,312,211,-55,-211,-113
8.662,-1,-291,-288,144,141,-289,182,349,260,-14,-205,-146
8.664,-22,-257,-232,138,102,-244,208,384,304,21,-193,-170
8.666,-40,-222,-180,130,68,-200,232,413,344,56,-179,-187
8.668,-55,-190,-133,122,37,-161,253,442,384,91,-162,-196
8.67,-66,-161,-94,112,11,-126,271,468,418,125,-146,-201
8.672,-74,-138,-61,105,-6,-99,288,489,449,152,-133,-201
8.674,-82,-120,-37,100,-21,-79,297,506,471,174,-125,-200
8.676,-86,-109,-19,97,-32,-65,304,515,489,190,-122,-198
8.678,-91,-100,-9,96,-39,-55,309,522,502,200,-122,-196
8.68,-92,-97,-3,94,-43,-50,310,527,510,206,-125,-195
8.682,-91,-92,0,91,-45,-45,314,532,519,211,-130,-193
8.684,-89,-89,0,87,-43,-43,315,535,524,214,-133,-193
8.686,-87,-86,0,86,-43,-42,317,538,528,216,-138,-193
8.688,-87,-86,0,86,-43,-42,317,541,532,216,-141,-193
8.69,-86,-84,0,84,-43,-42,318,546,535,214,-143,-195
8.692,-84,-84,0,82,-42,-40,318,550,537,214,-141,-196
8.694,-82,-82,0,82,-40,-40,318,551,538,214,-141,-196
8.696,-82,-81,0,81,-40,-40,318,554,540,214,-138,-198
8.698,-81,-79,0,79,-40,-37,320,559,543,214,-135,-198
8.7,-79,-76,1,78,-40,-35,320,563,548,216,-131,-198
8.702,-79,-73,3,76,-42,-34,320,569,554,219,-128,-198
8.704,-78,-71,4,73,-42,-30,322,574,561,224,-125,-198
8.706,-78,-68,6,73,-42,-29,322,580,567,227,-123,-198
8.708,-78,-68,8,73,-43,-29,323,584,572,229,-122,-200
